Date,USD_NGN,EUR_NGN,GBP_NGN,USD_NGN_Norm,EUR_NGN_Norm,GBP_NGN_Norm
01/01/2021,396.7,482.2,542.42,0.013168775,0.04587929,0.044628825
04/01/2021,386.11,473.09,523.99,0.005060791,0.039587549,0.03424754
05/01/2021,388.31,477.56,529.17,0.006745169,0.042674715,0.03716534
06/01/2021,388.31,479.11,529.04,0.006745169,0.043745209,0.037092113
07/01/2021,389.39,477.75,528.37,0.007572045,0.042805937,0.036714715
08/01/2021,383.5,468.63,520.18,0.003062506,0.03650729,0.032101436
11/01/2021,387.66,471.4,524.25,0.006247512,0.038420366,0.034393993
12/01/2021,389.05,474.98,531.72,0.007311732,0.040892861,0.038601709
13/01/2021,386.4,469.94,527.35,0.005282822,0.03741203,0.036140167
14/01/2021,388.43,471.97,531.48,0.006837044,0.038814031,0.038466521
15/01/2021,381.2,460.31,517.82,0.001301565,0.030761156,0.030772091
18/01/2021,389.37,470.27,528.92,0.007556733,0.037639941,0.03702452
19/01/2021,385.97,468.55,526.62,0.004953603,0.036452038,0.035728971
20/01/2021,387.57,469.53,529.68,0.006178605,0.037128867,0.037452614
21/01/2021,380.5,462.9,522.38,0.000765626,0.032549916,0.033340656
22/01/2021,381.5,464.36,521.95,0.001531253,0.033558252,0.033098445
25/01/2021,386.96,469.87,529.22,0.005711573,0.037363685,0.037193504
26/01/2021,388,471.96,533.11,0.006507825,0.038807125,0.039384671
27/01/2021,387.54,468.98,529.79,0.006155637,0.036749014,0.037514575
28/01/2021,387.11,469.17,531.29,0.005826417,0.036880236,0.038359498
29/01/2021,380.5,461.84,521.49,0.000765626,0.031817836,0.032839335
01/02/2021,388.72,469.1,531.6,0.007059076,0.036831891,0.038534115
02/02/2021,380,457.38,519.04,0.000382813,0.028737577,0.031459294
03/02/2021,388.03,467.24,529.67,0.006530793,0.035547299,0.037446981
04/02/2021,387.49,463.73,529.79,0.006117355,0.033123148,0.037514575
05/02/2021,381,459.06,523.36,0.00114844,0.029897854,0.033892672
08/02/2021,381,459.14,523.71,0.00114844,0.029953105,0.034089821
09/02/2021,381,461.68,526.37,0.00114844,0.031707334,0.035588151
10/02/2021,391.41,474.34,541.36,0.009118611,0.040450851,0.044031747
11/02/2021,391.55,474.99,540.79,0.009225799,0.040899767,0.043710676
12/02/2021,381,461.78,527.45,0.00114844,0.031776398,0.036196495
15/02/2021,399.64,484.85,556.1,0.015419716,0.047709489,0.052334522
16/02/2021,396.39,479.17,550.41,0.01293143,0.043786647,0.049129448
17/02/2021,396.42,477.55,549.62,0.012954399,0.042667809,0.048684455
18/02/2021,396.14,479.01,553.28,0.012740024,0.043676145,0.050746067
19/02/2021,381,461.69,533.61,0.00114844,0.03171424,0.039666312
22/02/2021,396.39,482.17,557.63,0.01293143,0.045858571,0.053196343
23/02/2021,396.07,481.26,559.21,0.01268643,0.045230087,0.054086329
24/02/2021,396.01,481.94,560.24,0.012640492,0.045699723,0.054666509
25/02/2021,393.28,478.15,550.74,0.010550332,0.043082193,0.049315331
26/02/2021,381.08,460.04,530.88,0.00120969,0.030574682,0.038128552
01/03/2021,380.5,458.45,529.99,0.000765626,0.029476563,0.037627231
02/03/2021,381,460.44,531.65,0.00114844,0.030850939,0.038562279
03/03/2021,381,458.98,530.43,0.00114844,0.029842603,0.037875075
04/03/2021,380,454.79,527.96,0.000382813,0.026948817,0.036483769
05/03/2021,381,453.82,527.13,0.00114844,0.026278895,0.036016245
08/03/2021,380.5,450.93,525.92,0.000765626,0.024282942,0.035334674
09/03/2021,396.09,471.23,550.06,0.012701743,0.038302957,0.048932299
10/03/2021,396.12,472.36,551.81,0.012724711,0.039083381,0.049918042
11/03/2021,396.42,474.96,554.51,0.012954399,0.040879048,0.051438904
12/03/2021,381,455.43,530.35,0.00114844,0.027390827,0.037830013
15/03/2021,381,454.38,529.53,0.00114844,0.026665654,0.037368122
16/03/2021,380,452.25,528.29,0.000382813,0.025194588,0.036669652
17/03/2021,405.13,485.49,566.19,0.019623006,0.048151499,0.058018036
18/03/2021,380.5,453.47,529.78,0.000765626,0.02603717,0.037508942
19/03/2021,380.5,454.56,527.86,0.000765626,0.026789969,0.036427441
22/03/2021,395.89,472.38,548.67,0.012548617,0.039097194,0.048149337
23/03/2021,380.5,450.5,522.46,0.000765626,0.023985966,0.033385719
24/03/2021,392.12,463.2,536.75,0.009662206,0.032757108,0.041435017
25/03/2021,392.46,462.18,539.49,0.009922519,0.032052654,0.042978409
26/03/2021,380,448.18,523.78,0.000382813,0.022383679,0.034129251
29/03/2021,394.95,464.8,544.02,0.011828928,0.033862134,0.045530076
30/03/2021,392.13,459.7,539.02,0.009669862,0.030339864,0.042713667
31/03/2021,395.46,463.77,545.16,0.012219398,0.033150774,0.046172218
01/04/2021,392.54,462.35,543.04,0.009983769,0.032170063,0.04497806
02/04/2021,381,448.08,526.94,0.00114844,0.022314615,0.035909221
05/04/2021,409.36,483.74,569.53,0.022861605,0.046942877,0.059899398
06/04/2021,410,486.83,567.04,0.023351606,0.049076958,0.058496826
07/04/2021,397.78,472.26,546.64,0.013995651,0.039014317,0.047005875
08/04/2021,397.66,473.83,546.13,0.013903776,0.040098624,0.046718601
09/04/2021,408.49,486.14,559.98,0.02219551,0.048600416,0.054520056
12/04/2021,391.82,466.73,538.95,0.009432518,0.035195072,0.042674237
13/04/2021,382,456.72,525.59,0.001914066,0.028281754,0.035148791
14/04/2021,380.5,456.02,524.25,0.000765626,0.027798305,0.034393993
15/04/2021,392.04,469.27,540.4,0.009600956,0.0369493,0.043490996
16/04/2021,380.5,455.93,526.32,0.000765626,0.027736147,0.035559987
19/04/2021,408.66,492.14,571.78,0.022325667,0.052744262,0.061166782
20/04/2021,381,458.44,531.04,0.00114844,0.029469657,0.038218677
21/04/2021,380.5,458.02,530.09,0.000765626,0.029179587,0.037683559
22/04/2021,394.79,474.32,546.34,0.011706428,0.040437038,0.04683689
23/04/2021,381.5,461.56,529.47,0.001531253,0.031624457,0.037334325
26/04/2021,392.82,474.51,545.82,0.010198144,0.04056826,0.046543984
27/04/2021,379.5,458.82,527.62,0,0.0297321,0.036292253
28/04/2021,399.13,484.32,557.01,0.015029247,0.047343449,0.052847108
29/04/2021,394.83,478.75,550.86,0.011737053,0.043496578,0.049382925
30/04/2021,380.5,457.34,525.72,0.000765626,0.028709951,0.035222018
03/05/2021,380.5,458.83,529.02,0.000765626,0.029739007,0.037080848
04/05/2021,394.58,474.08,547.97,0.011545647,0.040271284,0.04775504
05/05/2021,380.5,456.89,529.24,0.000765626,0.028399163,0.03720477
06/05/2021,394.89,476.45,548.7,0.011782991,0.041908103,0.048166236
07/05/2021,380.5,462.81,532.25,0.000765626,0.032487758,0.038900248
10/05/2021,380.5,461.95,537.67,0.000765626,0.031893807,0.041953236
11/05/2021,409.11,496.83,578.3,0.022670199,0.055983369,0.06483938
12/05/2021,403.97,487.89,568.06,0.018734879,0.049809038,0.059071373
13/05/2021,380,458.92,533.76,0.000382813,0.029801164,0.039750804
14/05/2021,413,501.56,582.38,0.025648486,0.059250102,0.06713757
17/05/2021,410.66,499.27,580.92,0.02385692,0.057668534,0.066315179
18/05/2021,409.99,501.11,581.67,0.02334395,0.058939313,0.06673764
19/05/2021,412.19,501.65,581.49,0.025028328,0.05931226,0.066636249
20/05/2021,410.91,502.34,582.84,0.024048326,0.059788802,0.06739668
21/05/2021,412.5,502.42,583.77,0.025265672,0.059844053,0.067920532
24/05/2021,411.53,502.66,582.53,0.024523015,0.060009807,0.067222063
25/05/2021,412.5,505.25,583.32,0.025265672,0.061798568,0.067667055
26/05/2021,411.86,502.14,581.36,0.024775671,0.059650674,0.066563023
27/05/2021,412.52,502.98,585.9,0.025280985,0.060230812,0.069120323
28/05/2021,412.5,502.94,585.32,0.025265672,0.060203187,0.068793619
31/05/2021,411.98,503.95,586.08,0.024867547,0.060900734,0.069221713
01/06/2021,411.78,503.09,582.91,0.024714421,0.060306783,0.06743611
02/06/2021,411.51,502.43,583.14,0.024507702,0.05985096,0.067565665
03/06/2021,412.5,500.4,581.96,0.025265672,0.058448958,0.066900992
04/06/2021,411.5,500.68,582.71,0.024500046,0.058642338,0.067323453
07/06/2021,412.54,502.92,584.81,0.025296297,0.060189374,0.068506345
08/06/2021,411.42,500.8,582.12,0.024438796,0.058725215,0.066991117
09/06/2021,412.81,502.75,582.53,0.025503017,0.060071965,0.067222063
10/06/2021,411.61,501.04,583.28,0.024584265,0.058890968,0.067644524
11/06/2021,412.59,499.6,582.12,0.025334579,0.057896445,0.066991117
14/06/2021,412.55,500.09,582.09,0.025303954,0.058234859,0.066974219
15/06/2021,411.74,499.25,579.76,0.024683796,0.057654721,0.065661772
16/06/2021,411.12,493.14,575.14,0.024209108,0.053434904,0.063059409
17/06/2021,410,488.43,571.46,0.023351606,0.050181984,0.060986532
18/06/2021,410,486.4,565.86,0.023351606,0.048779982,0.057832153
21/06/2021,411,489.58,572.29,0.024117233,0.050976221,0.061454056
22/06/2021,411.03,490.62,573.37,0.024140202,0.051694488,0.0620624
23/06/2021,411.33,490.74,574.51,0.024369889,0.051777365,0.062704542
24/06/2021,410.5,489.65,571.27,0.02373442,0.051024566,0.060879508
25/06/2021,411.25,490.93,571.02,0.024308639,0.051908587,0.060738688
28/06/2021,410.5,489.68,569.72,0.02373442,0.051045285,0.060006421
29/06/2021,410.46,488.47,568.15,0.023703794,0.05020961,0.059122069
30/06/2021,410.16,486.39,567.18,0.023474107,0.048773076,0.058575685
01/07/2021,411.01,486.88,565.51,0.024124889,0.04911149,0.057635005
02/07/2021,411.5,488.24,568.9,0.024500046,0.050050762,0.05954453
05/07/2021,411.46,488.22,570.09,0.024469421,0.050036949,0.060214836
06/07/2021,411.5,486.51,568.03,0.024500046,0.048855953,0.059054475
07/07/2021,411.59,485.4,567.99,0.024568952,0.048089341,0.059031944
08/07/2021,410.93,486.8,566.67,0.024063639,0.049056239,0.058288412
09/07/2021,410,486.99,570.2,0.023351606,0.049187461,0.060276797
12/07/2021,411.06,487.67,570.76,0.02416317,0.049657097,0.060592235
13/07/2021,411,483.96,567.39,0.024117233,0.047094818,0.058693975
14/07/2021,410.65,485.93,569.02,0.023849263,0.048455381,0.059612124
15/07/2021,411,485.46,568.35,0.024117233,0.04813078,0.059234725
16/07/2021,411.5,485.84,566.43,0.024500046,0.048393223,0.058153224
19/07/2021,410.73,484.33,561.38,0.023910514,0.047350355,0.05530865
20/07/2021,411.27,484.58,560.7,0.024323952,0.047523016,0.054925619
21/07/2021,411.22,484.97,563.88,0.024285671,0.047792366,0.056716855
22/07/2021,411.33,484.23,566.51,0.024369889,0.047281291,0.058198286
23/07/2021,411.5,484.4,566.02,0.024500046,0.0473987,0.057922278
26/07/2021,411.64,485.94,569.17,0.024607234,0.048462288,0.059696616
27/07/2021,411.5,486.44,571.24,0.024500046,0.048807608,0.06086261
28/07/2021,411.5,487.45,572.23,0.024500046,0.049505156,0.061420259
29/07/2021,411.57,489.42,574.71,0.02455364,0.050865719,0.062817198
30/07/2021,411.47,488.3,572.05,0.024477077,0.050092201,0.061318868
02/08/2021,411.64,488.79,571.84,0.024607234,0.050430615,0.061200579
03/08/2021,411.5,488.43,572.69,0.024500046,0.050181984,0.061679369
04/08/2021,411.28,486.87,571.25,0.024331608,0.049104584,0.060868243
05/08/2021,411.54,486.95,573.16,0.024530671,0.049159835,0.061944111
06/08/2021,411.48,484.02,570.93,0.024484733,0.047136257,0.060687993
09/08/2021,411.42,482.9,569.67,0.024438796,0.046362739,0.059978257
10/08/2021,411.59,482.46,569.46,0.024568952,0.046058856,0.059859968
11/08/2021,411.58,483.27,570.69,0.024561296,0.046618276,0.060552805
12/08/2021,411.5,482.93,568.32,0.024500046,0.046383458,0.059217827
13/08/2021,411.5,485.42,570.54,0.024500046,0.048103154,0.060468313
16/08/2021,411.75,484.94,569.86,0.024691453,0.047771646,0.060085281
17/08/2021,411.9,482.31,565.93,0.024806297,0.04595526,0.057871583
18/08/2021,411.96,482.11,566.16,0.024852234,0.045817132,0.058001138
19/08/2021,411.54,480.55,560.94,0.024530671,0.044739732,0.055060806
20/08/2021,411.7,481.71,560.94,0.024653171,0.045540876,0.055060806
23/08/2021,411.7,483.52,564.99,0.024653171,0.046790936,0.057342098
24/08/2021,411.59,483.74,564.89,0.024568952,0.046942877,0.05728577
25/08/2021,411.7,484.67,566.68,0.024653171,0.047585173,0.058294044
26/08/2021,411.49,483.65,563.76,0.02449239,0.046880719,0.056649261
27/08/2021,411.5,485.38,566.43,0.024500046,0.048075529,0.058153224
30/08/2021,411.81,485.79,566.6,0.02473739,0.048358691,0.058248982
31/08/2021,411.34,485.8,565.69,0.024377546,0.048365598,0.057736395
01/09/2021,411.5,487.28,566.69,0.024500046,0.049387747,0.058299677
02/09/2021,411.86,489.04,569.86,0.024775671,0.050603275,0.060085281
03/09/2021,411.52,488.85,570.3,0.024515358,0.050472053,0.060333125
06/09/2021,411.65,488.76,569.66,0.02461489,0.050409896,0.059972624
07/09/2021,411.67,487.61,567.26,0.024630202,0.049615658,0.058620748
08/09/2021,411.54,486.4,566.56,0.024530671,0.048779982,0.058226451
09/09/2021,411.4,486.41,569.31,0.024423483,0.048786889,0.059775476
10/09/2021,411.43,485.93,569.17,0.024446452,0.048455381,0.059696616
13/09/2021,411.78,486.38,569.83,0.024714421,0.04876617,0.060068382
14/09/2021,410.18,484.2,566.37,0.023489419,0.047260572,0.058119427
15/09/2021,411.47,486.33,569.84,0.024477077,0.048731638,0.060074015
16/09/2021,411.92,484.77,568.37,0.024821609,0.047654237,0.059245991
17/09/2021,411.73,482.78,565.74,0.02467614,0.046279862,0.057764559
20/09/2021,411.85,482.97,562.68,0.024768015,0.046411083,0.056040917
21/09/2021,411.48,482.37,562.01,0.024484733,0.045996699,0.055663518
22/09/2021,412.29,481.85,561.38,0.025104891,0.045637565,0.05530865
23/09/2021,411.57,483.16,564.72,0.02455364,0.046542305,0.057190012
24/09/2021,411.5,482.3,562.78,0.024500046,0.045948354,0.056097245
27/09/2021,412.55,482.51,565.23,0.025303954,0.046093388,0.057477286
28/09/2021,410.8,480.07,556.29,0.023964107,0.044408224,0.052441545
29/09/2021,411.59,477.51,552.68,0.024568952,0.042640183,0.050408098
30/09/2021,411.23,475.98,553.93,0.024293327,0.041583502,0.0511122
01/10/2021,410.77,476.24,556.41,0.023941139,0.041763069,0.052509139
04/10/2021,412.56,479.33,561.33,0.02531161,0.04389715,0.055280486
05/10/2021,411.36,477,560.54,0.024392858,0.042287956,0.054835494
06/10/2021,410.34,474.11,557.69,0.023611919,0.040292003,0.05323014
07/10/2021,410.91,474.99,559.66,0.024048326,0.040899767,0.054339805
08/10/2021,410.81,475.27,559.26,0.023971764,0.041093147,0.054114493
11/10/2021,410.77,474.58,558.25,0.023941139,0.040616604,0.053545578
12/10/2021,412.58,475.75,560.23,0.025326922,0.041424655,0.054660876
13/10/2021,410.92,476.54,561.65,0.024055983,0.041970261,0.055460736
14/10/2021,410.85,476.19,561.55,0.024002389,0.041728537,0.055404408
15/10/2021,410.87,476.6,564.74,0.024017701,0.042011699,0.057201278
18/10/2021,412.58,479.15,566.71,0.025326922,0.043772834,0.058310943
19/10/2021,410.97,478.02,566.89,0.024094264,0.04299241,0.058412334
20/10/2021,410.91,478.87,567.97,0.024048326,0.043579455,0.059020678
21/10/2021,410.93,477.7,566.73,0.024063639,0.042771405,0.058322209
22/10/2021,410.91,478.47,565.33,0.024048326,0.043303198,0.057533614
25/10/2021,412.33,478.69,567.52,0.025135516,0.043455139,0.058767201
26/10/2021,410.68,476.25,565.32,0.023872232,0.041769975,0.057527981
27/10/2021,410.67,476.31,563.92,0.023864576,0.041811414,0.056739386
28/10/2021,410.68,479.77,566.72,0.023872232,0.044201032,0.058316576
29/10/2021,410.31,474.36,561.86,0.02358895,0.040464663,0.055579026
01/11/2021,412.31,478.26,562.99,0.025120203,0.043158164,0.056215534
02/11/2021,410.8,475.71,559.4,0.023964107,0.041397029,0.054193352
03/11/2021,410.92,477.28,562.72,0.024055983,0.042481335,0.056063448
04/11/2021,410.8,474.7,554.91,0.023964107,0.040699481,0.051664216
05/11/2021,410.52,474.21,554.32,0.023749732,0.040361067,0.05133188
08/11/2021,412.31,477.78,559.25,0.025120203,0.042826656,0.05410886
09/11/2021,410.81,476.32,557.06,0.023971764,0.04181832,0.052875272
10/11/2021,410.59,471.6,550.69,0.023803326,0.038558494,0.049287167
11/11/2021,410.48,469.92,548.59,0.023719107,0.037398217,0.048104275
12/11/2021,410.58,469.86,550.79,0.02379567,0.037356778,0.049343495
15/11/2021,412.6,469,553.3,0.025342235,0.036762827,0.050757333
16/11/2021,410.9,465.13,551.58,0.02404067,0.034090046,0.049788488
17/11/2021,411.83,466.11,555.53,0.024752703,0.034766874,0.052013451
18/11/2021,410.93,467.14,554.71,0.024063639,0.035478234,0.05155156
19/11/2021,410.84,463.72,552.37,0.023994732,0.033116242,0.05023348
22/11/2021,412.63,463.86,552.8,0.025365204,0.033212932,0.050475692
23/11/2021,409.88,460.97,548.23,0.023259731,0.031216979,0.047901493
24/11/2021,410.6,460.01,547.33,0.023810982,0.030553963,0.04739454
25/11/2021,411.4,461.15,547.67,0.024423483,0.031341294,0.047586055
26/11/2021,409.89,464,546.73,0.023267387,0.033309621,0.04705657
29/11/2021,412.23,465.54,548.86,0.025058953,0.034373209,0.048256361
30/11/2021,409.89,464.41,544.95,0.023267387,0.033592784,0.046053929
01/12/2021,410.48,464.62,544.99,0.023719107,0.033737819,0.04607646
02/12/2021,410.66,464.3,546.17,0.02385692,0.033516814,0.046741133
03/12/2021,409.98,463.87,542.61,0.023336294,0.033219838,0.044735849
06/12/2021,412.2,465.12,546.7,0.025035984,0.034083139,0.047039672
07/12/2021,411.07,463.4,544.49,0.024170827,0.032895237,0.045794819
08/12/2021,410.74,465.96,542.56,0.02391817,0.034663278,0.044707685
09/12/2021,411.81,465.08,544.59,0.02473739,0.034055514,0.045851147
10/12/2021,409.97,464.02,544.1,0.023328637,0.033323434,0.045575139
13/12/2021,412.34,465.34,544.81,0.025143172,0.03423508,0.045975069
14/12/2021,412.34,464.2,545.53,0.025143172,0.03344775,0.046380632
15/12/2021,412.24,465.42,546.71,0.025066609,0.034290332,0.047045305
16/12/2021,410.44,465.19,546.82,0.023688482,0.034131484,0.047107266
17/12/2021,410.16,461.03,542.85,0.023474107,0.031258417,0.044871037
20/12/2021,412.31,464.96,544.59,0.025120203,0.033972637,0.045851147
21/12/2021,411.02,463.94,545.37,0.024132545,0.033268183,0.046290507
22/12/2021,411.07,465.64,548.77,0.024170827,0.034442273,0.048205665
23/12/2021,411.2,465.6,551.23,0.024270358,0.034414647,0.049591339
24/12/2021,410.94,465.29,550.15,0.024071295,0.034200548,0.048982995
27/12/2021,411.29,465.96,552.83,0.024339264,0.034663278,0.05049259
28/12/2021,411.1,465.08,552.23,0.024193795,0.034055514,0.050154621
29/12/2021,412.84,468.97,557.21,0.025525985,0.036742108,0.052959765
30/12/2021,411.17,465.54,554.98,0.024247389,0.034373209,0.051703646
31/12/2021,411.95,468.55,557.43,0.024844578,0.036452038,0.053083687
03/01/2022,411.79,465.4,555.19,0.024722078,0.034276519,0.051821935
03/01/2022,411.79,465.4,555.19,0.024722078,0.034276519,0.051821935
04/01/2022,412.74,465.7,558.43,0.025449423,0.034483711,0.053646969
04/01/2022,412.74,465.7,558.43,0.025449423,0.034483711,0.053646969
05/01/2022,411.81,465.82,558.18,0.02473739,0.034566588,0.053506148
05/01/2022,411.81,465.82,558.18,0.02473739,0.034566588,0.053506148
06/01/2022,412.13,465.5,557.72,0.024982391,0.034345583,0.053247039
06/01/2022,412.13,465.5,557.72,0.024982391,0.034345583,0.053247039
07/01/2022,413.21,469.49,561.49,0.025809267,0.037101241,0.055370611
07/01/2022,413.21,469.49,561.49,0.025809267,0.037101241,0.055370611
10/01/2022,413.71,468.75,561.83,0.02619208,0.036590167,0.055562127
10/01/2022,413.71,468.75,561.83,0.02619208,0.036590167,0.055562127
11/01/2022,412.27,468.58,562.04,0.025089578,0.036472758,0.055680416
11/01/2022,412.27,468.58,562.04,0.025089578,0.036472758,0.055680416
12/01/2022,413.94,473.56,567.37,0.026368174,0.03991215,0.058682709
12/01/2022,413.94,473.56,567.37,0.026368174,0.03991215,0.058682709
13/01/2022,412.34,472.39,565.46,0.025143172,0.0391041,0.05760684
13/01/2022,412.34,472.39,565.46,0.025143172,0.0391041,0.05760684
14/01/2022,414.29,472.92,566.62,0.026636144,0.03947014,0.058260248
14/01/2022,414.29,472.92,566.62,0.026636144,0.03947014,0.058260248
17/01/2022,415.14,473.69,566.55,0.027286926,0.040001934,0.058220818
17/01/2022,415.14,473.69,566.55,0.027286926,0.040001934,0.058220818
18/01/2022,415.29,470.46,564.83,0.02740177,0.037771163,0.057251973
18/01/2022,415.29,470.46,564.83,0.02740177,0.037771163,0.057251973
19/01/2022,414.67,470.34,564.31,0.026927082,0.037688286,0.056959066
19/01/2022,414.67,470.34,564.31,0.026927082,0.037688286,0.056959066
20/01/2022,412.93,467.15,561.45,0.025594892,0.035485141,0.05534808
20/01/2022,412.93,467.15,561.45,0.025594892,0.035485141,0.05534808
21/01/2022,414.95,470.75,562.53,0.027141457,0.037971449,0.055956425
21/01/2022,414.95,470.75,562.53,0.027141457,0.037971449,0.055956425
24/01/2022,415.85,470.89,560.9,0.027830521,0.038068139,0.055038275
24/01/2022,415.85,470.89,560.9,0.027830521,0.038068139,0.055038275
25/01/2022,414.72,468.77,560.25,0.026965363,0.036603979,0.054672142
25/01/2022,414.72,468.77,560.25,0.026965363,0.036603979,0.054672142
26/01/2022,415.13,466.63,559.08,0.02727927,0.035126007,0.054013102
26/01/2022,415.13,466.63,559.08,0.02727927,0.035126007,0.054013102
27/01/2022,415.49,463.09,556.24,0.027554895,0.032681138,0.052413381
27/01/2022,415.49,463.09,556.24,0.027554895,0.032681138,0.052413381
28/01/2022,415.66,463.44,557.19,0.027685052,0.032922862,0.052948499
28/01/2022,415.66,463.44,557.19,0.027685052,0.032922862,0.052948499
31/01/2022,415.83,466.95,559.08,0.027815208,0.035347013,0.054013102
31/01/2022,415.83,466.95,559.08,0.027815208,0.035347013,0.054013102
01/02/2022,415.54,468.45,562.01,0.027593177,0.036382974,0.055663518
01/02/2022,415.54,468.45,562.01,0.027593177,0.036382974,0.055663518
02/02/2022,415.79,469.84,564,0.027784583,0.037342965,0.056784449
02/02/2022,415.79,469.84,564,0.027784583,0.037342965,0.056784449
03/02/2022,415.77,475.46,565.37,0.027769271,0.041224369,0.057556145
03/02/2022,415.77,475.46,565.37,0.027769271,0.041224369,0.057556145
04/02/2022,416.2,476.51,563.44,0.02809849,0.041949542,0.056469011
04/02/2022,416.2,476.51,563.44,0.02809849,0.041949542,0.056469011
07/02/2022,415.95,475.92,563.07,0.027907084,0.041542063,0.056260597
07/02/2022,415.95,475.92,563.07,0.027907084,0.041542063,0.056260597
08/02/2022,416.07,475.18,563.66,0.027998959,0.041030989,0.056592933
08/02/2022,416.07,475.18,563.66,0.027998959,0.041030989,0.056592933
09/02/2022,416.62,475.84,563.79,0.028420053,0.041486812,0.05666616
09/02/2022,416.62,475.84,563.79,0.028420053,0.041486812,0.05666616
10/02/2022,416.95,475.79,564.93,0.02867271,0.04145228,0.057308301
10/02/2022,416.95,475.79,564.93,0.02867271,0.04145228,0.057308301
11/02/2022,417.01,473.35,565.9,0.028718648,0.039767116,0.057854685
11/02/2022,417.01,473.35,565.9,0.028718648,0.039767116,0.057854685
14/02/2022,415.74,470.03,562.53,0.027746302,0.037474187,0.055956425
14/02/2022,415.74,470.03,562.53,0.027746302,0.037474187,0.055956425
15/02/2022,415.89,472.25,563.14,0.027861146,0.039007411,0.056300026
15/02/2022,415.89,472.25,563.14,0.027861146,0.039007411,0.056300026
16/02/2022,416.02,473.13,565.02,0.027960677,0.039615175,0.057358996
16/02/2022,416.02,473.13,565.02,0.027960677,0.039615175,0.057358996
17/02/2022,415.81,472.51,566.15,0.027799896,0.039186977,0.057995505
17/02/2022,415.81,472.51,566.15,0.027799896,0.039186977,0.057995505
18/02/2022,415.87,470.85,565.34,0.027845833,0.038040513,0.057539247
18/02/2022,415.87,470.85,565.34,0.027845833,0.038040513,0.057539247
21/02/2022,415.98,470.44,565.53,0.027930052,0.03775735,0.05764627
21/02/2022,415.98,470.44,565.53,0.027930052,0.03775735,0.05764627
22/02/2022,415.91,471.18,565.16,0.027876459,0.038268425,0.057437856
22/02/2022,415.91,471.18,565.16,0.027876459,0.038268425,0.057437856
23/02/2022,415.96,470.26,563.41,0.02791474,0.037633035,0.056452113
23/02/2022,415.96,470.26,563.41,0.02791474,0.037633035,0.056452113
24/02/2022,416.14,465.68,556.45,0.028052553,0.034469898,0.052531671
24/02/2022,416.14,465.68,556.45,0.028052553,0.034469898,0.052531671
25/02/2022,415.56,468.5,557.16,0.027608489,0.036417506,0.052931601
25/02/2022,415.56,468.5,557.16,0.027608489,0.036417506,0.052931601
28/02/2022,415.97,466.48,558.32,0.027922396,0.035022411,0.053585008
28/02/2022,415.97,466.48,558.32,0.027922396,0.035022411,0.053585008
01/03/2022,415.96,463.06,554.68,0.02791474,0.032660419,0.051534662
01/03/2022,415.96,463.06,554.68,0.02791474,0.032660419,0.051534662
02/03/2022,415.9,462.15,557.14,0.027868802,0.032031935,0.052920335
02/03/2022,415.9,462.15,557.14,0.027868802,0.032031935,0.052920335
03/03/2022,416.79,461.22,556.44,0.02855021,0.031389639,0.052526038
03/03/2022,416.79,461.22,556.44,0.02855021,0.031389639,0.052526038
04/03/2022,418.24,457.15,553.23,0.029660368,0.02857873,0.050717903
04/03/2022,418.24,457.15,553.23,0.029660368,0.02857873,0.050717903
07/03/2022,415.29,451.27,544.59,0.02740177,0.02451776,0.045851147
07/03/2022,415.29,451.27,544.59,0.02740177,0.02451776,0.045851147
08/03/2022,415.52,452.83,544.28,0.027577864,0.02559516,0.04567653
08/03/2022,415.52,452.83,544.28,0.027577864,0.02559516,0.04567653
09/03/2022,415.99,460.65,548.48,0.027937709,0.030995974,0.048042314
09/03/2022,415.99,460.65,548.48,0.027937709,0.030995974,0.048042314
10/03/2022,415.84,457.98,544.86,0.027822865,0.029151962,0.046003233
10/03/2022,415.84,457.98,544.86,0.027822865,0.029151962,0.046003233
11/03/2022,415.84,453.85,542.19,0.027822865,0.026299614,0.044499271
11/03/2022,415.84,453.85,542.19,0.027822865,0.026299614,0.044499271
14/03/2022,415.54,454.72,540.64,0.027593177,0.026900472,0.043626184
14/03/2022,415.54,454.72,540.64,0.027593177,0.026900472,0.043626184
15/03/2022,415.82,456.05,542.4,0.027807552,0.027819024,0.04461756
15/03/2022,415.82,456.05,542.4,0.027807552,0.027819024,0.04461756
16/03/2022,416.09,458.6,546.74,0.028014271,0.029580159,0.047062203
16/03/2022,416.09,458.6,546.74,0.028014271,0.029580159,0.047062203
17/03/2022,416.26,462.01,547.73,0.028144428,0.031935245,0.047619852
17/03/2022,416.26,462.01,547.73,0.028144428,0.031935245,0.047619852
18/03/2022,415.92,460.22,548.27,0.027884115,0.030698998,0.047924025
18/03/2022,415.92,460.22,548.27,0.027884115,0.030698998,0.047924025
21/03/2022,415.84,458.13,547.63,0.027822865,0.029255558,0.047563524
21/03/2022,415.84,458.13,547.63,0.027822865,0.029255558,0.047563524
22/03/2022,415.44,458.21,551.12,0.027516614,0.029310809,0.049529378
22/03/2022,415.44,458.21,551.12,0.027516614,0.029310809,0.049529378
23/03/2022,415.83,457.68,549.11,0.027815208,0.028944769,0.048397181
23/03/2022,415.83,457.68,549.11,0.027815208,0.028944769,0.048397181
24/03/2022,416.09,458.06,549,0.028014271,0.029207213,0.04833522
